text,label,scenario_type,channel,speaker_role_pattern,fraud_stage,has_code_request,has_money_transfer_request,has_urgency,has_threat,has_authority_impersonation,has_sensitive_data_request,has_remote_access_request,victim_confused_or_resisting,risk_markers_count
Ваша посылка задержана на таможне. Доплатите 15 000 руб. для получения: sber-security.ru/confirm,fraud,delivery_fee,sms,single_message,hook,0,1,0,0,0,0,0,0,1
Ваша карта заблокирована. Для разблокировки перейдите по ссылке: bank-alert.info/login,fraud,bank_impersonation,sms,single_message,hook,0,0,0,1,0,0,0,1,1
Налоговая служба: у вас задолженность 50 000 руб. Оплатите по ссылке sber-security.ru/confirm.,fraud,government_or_police,sms,single_message,hook,0,1,0,0,1,0,0,0,2
Водитель Сидоров К.Н. ожидает вас. Номер авто: В456ГД.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Уведомление: ваш тариф аннулирован. Перейдите delivery-pay.ru/order для восстановления.,fraud,sim_block,sms,single_message,hook,0,0,0,0,0,0,0,0,0
Доставка #55019 ожидает оплаты 3 500 руб. Переведите на карту 4276XXXX1234.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
"Попал в больницу, нужна операция. Срочно 3 500 руб. на счёт 5368XXXX5678.",fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Доставка #33871 ожидает оплаты 5 000 руб. Переведите на карту 4276XXXX1234.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Доставка #45821 ожидает оплаты 10 000 руб. Переведите на карту 4276XXXX9012.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
"Попал в больницу, нужна операция. Срочно 10 000 руб. на счёт 4276XXXX9012.",fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Доставка #12045 ожидает оплаты 50 000 руб. Переведите на карту 2200XXXX3456.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Напоминание: занятие по английскому в среду в 08:30. Преподаватель — Козлова Е.В..,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Таня здесь. Срочно переведи 5 000 на карту 5368XXXX5678. Объясню потом.,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
"Папа, я попал(а) в аварию. Нужно 100 000 руб. срочно, иначе будет хуже.",fraud,relative_in_trouble,call,single_message,pressure,0,0,1,0,0,0,0,0,1
Доставка #55019 ожидает оплаты 7 200 руб. Переведите на карту 5368XXXX5678.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
"Добрый день, звоним насчёт плановой проверки счётчиков 15 июня в 14:00.",normal,benign_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш заказ в DNS готов к выдаче. Код: 1056. Срок хранения — 3 дня.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Добрый день, служба безопасности ВТБ. Зафиксирована подозрительная операция на вашем счёте.",fraud,bank_impersonation,call,single_message,hook,0,1,0,0,1,0,0,0,2
"Инвестиция вернулась! Чтобы вывести 10 000, оплатите комиссию 3 500 руб. Карта: 4276XXXX9012.",fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Ваш платёж за VK в размере 15 000 руб. прошёл успешно.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Привет! Ты сегодня придёшь? — Да, буду около 14:00.",normal,benign_service,call,dialogue,benign,0,0,0,0,0,0,0,0,0
Кредитный платёж 10 000 руб. списан. Следующий платёж в среду.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Саша здесь. Срочно переведи 10 000 на карту 5368XXXX5678. Объясню потом.,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
"Операция по карте 4276XXXX1234: оплата 7 200 руб. в Wildberries. Если это не вы, позвоните на 8-800-555-35-35.",normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Платёж за квартплату 7 200 руб. принят. Спасибо.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш платёж за Госуслуги в размере 50 000 руб. прошёл успешно.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Вакцинация завтра в 17:00. Возьмите паспорт. Центр здоровья Медцентр 'Здоровье'.,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Вас разыскивает Интерпол. Свяжитесь с нами: 8-800-100-20-30.,fraud,government_or_police,sms,single_message,hook,0,0,0,0,1,0,0,0,1
Срочно! Ваш аккаунт в VK будет удалён. Войдите: delivery-pay.ru/order,fraud,generic_fraud,sms,single_message,hook,0,0,1,0,0,0,0,0,1
"Здравствуйте, это ГП №5. Напоминаем про визит к дерматологу в 11:00.",normal,medical_or_service,call,dialogue,benign,0,0,0,0,0,0,0,0,0
Доставка #33871 ожидает оплаты 10 000 руб. Переведите на карту 4276XXXX1234.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Напоминание: занятие по истории 25 мая в 14:00. Преподаватель — Алексей.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Инвестиция вернулась! Чтобы вывести 5 000, оплатите комиссию 2 000 руб. Карта: 4276XXXX9012.",fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Акция в Ozon: скидка 5 000% на все товары до 15 июня.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Таня здесь. Срочно переведи 10 000 на карту 4276XXXX1234. Объясню потом.,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
"Чтобы избежать уголовного преследования, переведите залог 10 000 руб. на счёт 5368XXXX5678.",fraud,government_or_police,call,dialogue,transfer_request,0,1,0,1,0,0,0,1,2
Тест по английскому перенесён на 3 июля. Материал: темы 5–7.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Для отмены блокировки введите код подтверждения 7392 на сайте delivery-pay.ru/order.,fraud,sim_block,sms,single_message,data_request,1,0,0,0,0,0,0,0,1
Напоминание: занятие по рисованию в пятницу в 08:30. Преподаватель — Алексей.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Каждая минута промедления — риск потерять все деньги. Переводите прямо сейчас.,fraud,safe_account,call,dialogue,pressure,0,1,1,0,0,0,0,0,2
