text,label,scenario_type,channel,speaker_role_pattern,fraud_stage,has_code_request,has_money_transfer_request,has_urgency,has_threat,has_authority_impersonation,has_sensitive_data_request,has_remote_access_request,victim_confused_or_resisting,risk_markers_count
Техническое обслуживание сайта 30 июня с 14:00 до 11:30,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Прием у врача подтвержден на 5 июля в 12:00 Клиника Поликлиника 5,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш заказ с Wildberries задержан на таможне Доплатите 200000 за оформление,fraud,delivery_fee,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
Розыгрыш от Halyk Bank Вы выиграли 15000 тенге Введите код 8765,fraud,generic_fraud,sms,single_message,data_request,0,0,0,1,0,0,0,0,1
доставки Посылка задержана на таможне Доплата для освобождения Не откладывайте,fraud,delivery_fee,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Уведомление оператора Неоплаченная задолженность 200000 Пополните до отключения,fraud,sim_block,sms,single_message,hook,1,0,1,1,0,0,0,0,3
"Сотрудник - Добрый день
Клиент - Да
Сотрудник - Это нотариус
Сотрудник - Ваши документы готовы
Сотрудник - Забрать их можно лично по записи",normal,benign_service,call,dialogue,benign,0,0,0,0,0,0,0,0,0
Ваш номер заблокируют за неактивность Активируйте кодом Времени мало,fraud,generic_fraud,sms,single_message,pressure,0,0,1,1,0,0,0,0,2
Ваш код подтверждения Никому его не сообщайте,normal,benign_service,sms,single_message,benign,1,0,0,0,0,0,0,0,1
Ремонт ноутбука завершен Заберите в сервисном центре пр. Достык 5,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
подано Водитель Андрей авто черный время подачи мин,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш контракт с оператором заканчивается Продлите удаленно назвав код,fraud,sim_block,sms,single_message,data_request,0,0,1,0,1,0,0,0,2
Ремонт ноутбука завершен Заберите в сервисном центре пр. Аль-Фараби 77,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваша карта будет заблокирована Позвоните оператору по номеру 7777,fraud,generic_fraud,sms,single_message,data_request,1,1,0,0,0,0,0,0,2
"Сотрудник - Добрый вечер
Клиент - Здравствуйте
Сотрудник - Служба безопасности ForteBank
Сотрудник - Выявлена подозрительная транзакция 150000 тенге
Сотрудник - Для отмены нужен код верификации из смс",fraud,bank_impersonation,call,dialogue,hook,0,0,1,0,0,0,0,0,1
Остаток по тарифу интернет ГБ минуты мин,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Против вас возбуждено дело Избежите ареста оплатив залог Времени мало,fraud,government_or_police,sms,single_message,transfer_request,0,1,1,1,0,0,0,0,3
Мам я попал в беду Нужно 15000 тенге срочно объясню потом,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Запись к гастроэнтерологу подтверждена 25 мая в 11:30,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Услуга мобильная связь подключена Абонентская плата,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Пополнение мобильного баланса 1000 тенге прошло успешно,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш автомобильный штраф 30000 тенге оплачен 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Обновление системы завершено Новые функции доступны в личном кабинете С уважением поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Ваши документы используются мошенниками Переведите деньги на безопасный счет,fraud,safe_account,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Нотариально заверенная копия готова Заберите в течение 11 дней,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Мошенник - Добрый день
Клиент - Да
Мошенник - Kaspi Bank антифрод отдел
Мошенник - Ваши средства 150000 тенге пытаются перевести мошенники
Мошенник - Назовите код из смс мы немедленно заблокируем транзакцию",fraud,bank_impersonation,call,dialogue,transfer_request,1,0,1,0,1,0,0,0,3
Посылка из Дубаи арестована таможней Внесите залог 10000 для выдачи,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Мам я попал в беду Нужно 20000 тенге срочно объясню потом,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,0,1,0,0,0,0,2
Егор документы готовы Заберите в офисе с до,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Международная посылка прошла таможню Доставка ожидается 5 июля,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Подписка Yandex Plus активирована Срок до 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Нотариально заверенная копия готова Заберите в течение 14 дней,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Посылка KZ123456789 прибудет в ваш город 10 июня Ожидайте смс,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Касса возврата НДС Вы получите 30000 тенге Введите данные для зачисления,fraud,generic_fraud,sms,single_message,pressure,1,1,1,0,0,1,0,0,4
ВНИМАНИЕ Поздравляем Ваш номер выиграл в лотерее Получите приз по ссылке,fraud,generic_fraud,sms,single_message,hook,0,0,0,0,0,0,0,0,0
Ваш аккаунт взломан Восстановление за Времени мало,fraud,generic_fraud,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
Онлайн-заказ #54321 готов к выдаче Адрес пункта пр. Достык 5,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш кешбэк 1000 тенге начислен Статус: Золотой клиент,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
